plate	column	row	Gene
59	13	15	LOC653712|LOC653712|LOC653712|IFT122
59	13	16	LOC391722|LOC391722|LOC391722
59	13	17	LOC729581|LOC729581|LOC729581
59	13	18	HELT
59	13	19	NA
59	13	20	NA
59	14	0	NA
59	14	1	LOC165186
59	14	2	LOC401021|LOC401021
59	14	3	FLJ34931
59	14	4	NA
59	14	5	FKSG49|BBS5|GOSR1
59	14	6	LOC100131211
59	14	7	FLJ44450|FLJ44450
59	14	8	LOC729292|LOC729292
59	14	9	LOC400950
59	14	10	NA
59	14	11	NA
59	14	12	LOC348751|LOC348751
59	14	13	NA
59	14	14	NA
59	14	15	LOC388946|LOC388946
59	14	16	PLEKHM1L
59	14	17	LOC730078|LOC730078|LOC730078
59	14	18	LOC389073
59	14	19	LOC388948|LOC388948
59	14	20	RESP18
59	15	0	NA
59	15	1	NA
59	15	2	ZNF721|LOC654254|ZNF257|ZNF479|LOC643955|ZNF226|ZNF826|ZNF479|ZNF214
59	15	3	LOC401089
59	15	4	LOC402160|LOC402160
59	15	5	LOC389151|LOC729627|LOC729627|LOC729627
59	15	6	FLJ36777
59	15	7	FLJ46210
59	15	8	LOC389207
59	15	9	LOC100133716
59	15	10	NA
59	15	11	PLSCR5
59	15	12	NA
59	15	13	NA
59	15	14	LOC389257
59	15	15	LOC389160|LOC389160
59	15	16	NA
59	15	17	C3orf16|C3orf16
59	15	18	NA
59	15	19	C3orf16|C3orf16
59	15	20	NA
60	0	0	NA
60	0	1	NA
60	0	2	LOC402207|LOC729719|LOC402199|LOC646066|LOC729703|LOC729731|LOC391761|LOC391747|LOC729700|LOC391763|LOC729711|LOC285563|LOC729695|LOC729724|LOC391749|LOC729706|LOC646103|LOC391746|LOC729698|LOC646103|LOC391763|LOC729735|LOC729694|LOC391763|LOC391766|LOC391742|LOC391766|LOC391742
60	0	3	NA
60	0	4	LOC402207|LOC729719|LOC402199|LOC646066|LOC729703|LOC729731|LOC391761|LOC391747|LOC729700|LOC391763|LOC729711|LOC285563|LOC729695|LOC729724|LOC391749|LOC729706|LOC646103|LOC391746|LOC729698|LOC646103|LOC391763|LOC729694|LOC729735|LOC391763|LOC391766|LOC391742|LOC391766|LOC391742
60	0	5	NA
60	0	6	LOC646066|LOC729703|LOC729731|LOC391761|LOC391747|LOC729700|LOC391763|LOC729711|LOC285563|LOC729695|LOC729724|LOC729706|LOC646103|LOC646103|LOC729698|LOC391746|LOC391763|LOC729735|LOC729694|LOC402207|LOC729719|LOC402199|LOC391763|LOC391749|LOC391766|LOC391742|LOC391766|LOC391742
60	0	7	LOC255167
60	0	8	LOC646066|LOC729703|LOC729731|LOC391761|LOC391747|LOC729700|LOC391763|LOC729711|LOC285563|LOC729695|LOC729724|LOC729706|LOC646103|LOC391746|LOC729698|LOC646103|LOC391763|LOC729735|LOC729694|LOC402207|LOC729719|LOC402199|LOC391763|LOC391749|LOC391766|LOC391742|LOC391766|LOC391742
60	0	9	NA
60	0	10	LOC646066|LOC729703|LOC729731|LOC391761|LOC391747|LOC729700|LOC391763|LOC729711|LOC285563|LOC729695|LOC729724|LOC729706|LOC646103|LOC391746|LOC646103|LOC729698|LOC391763|LOC729735|LOC729694|LOC402207|LOC729719|LOC402199|LOC391763|LOC391749|LOC391766|LOC391742|LOC391766|LOC391742
60	0	11	NA
60	0	12	LOC646066|LOC729703|LOC729731|LOC391761|LOC391747|LOC729700|LOC391763|LOC729711|LOC285563|LOC729695|LOC729724|LOC729706|LOC646103|LOC646103|LOC729698|LOC391746|LOC391763|LOC729735|LOC729694|LOC402207|LOC729719|LOC402199|LOC391763|LOC391749|LOC391766|LOC391742|LOC391766|LOC391742
60	0	13	LOC100132551
60	0	14	LOC391763|LOC646066|LOC729703|LOC729731|LOC391761|LOC391747|LOC729700|LOC391763|LOC729711|LOC285563|LOC729695|LOC729724|LOC391749|LOC729706|LOC646103|LOC646103|LOC729698|LOC391746|LOC391763|LOC729735|LOC729694|LOC402207|LOC729719|LOC402199|LOC391766|LOC391742|LOC391766|LOC391742
60	0	15	LOC100131397
60	0	16	LOC391764|LOC391764|LOC391764
60	0	17	NA
60	0	18	LOC391767|LOC391767
60	0	19	NA
60	0	20	LOC391769|LOC391769|LOC391769|LOC340096|LOC340096|LOC340096
60	1	0	NA
60	1	1	LOC389386|LOC389386
60	1	2	LOC100129737|LOC100134751
60	1	3	LOC100128918|C6orf132|C6orf132|C6orf132
60	1	4	NA
60	1	5	NA
60	1	6	C7orf28B|C7orf28B|C7orf28A|LOC652200|MGC72080
60	1	7	NA
60	1	8	KPNA7|KPNA7
60	1	9	NA
60	1	10	LOC646282|LOC646282|LOC401393|LOC401393
60	1	11	NA
60	1	12	LOC389541
60	1	13	C6orf140|C6orf140
60	1	14	NA
60	1	15	TRAM2
60	1	16	LOC100134600|LOC100133169
60	1	17	NA
60	1	18	LOC401397|LOC100128291
60	1	19	LOC100132551
60	1	20	FEZF1
60	2	0	NA
60	2	1	NA
60	2	2	NA
60	2	3	LOC391742|LOC391742
60	2	4	LOC389300|LOC389300
60	2	5	LOC646103|LOC402207|LOC646066|LOC729703|LOC729731|LOC391761|LOC729719|LOC391747|LOC402199|LOC729700|LOC391763|LOC729711|LOC285563|LOC729695|LOC729724|LOC729706|LOC646103|LOC391746|LOC729698|LOC391763|LOC729735|LOC729694|LOC391763|LOC391749|LOC391766|LOC391742|LOC391766|LOC391742
60	2	6	NA
60	2	7	LOC646066|LOC729703|LOC729731|LOC391761|LOC391747|LOC729700|LOC391763|LOC729711|LOC285563|LOC729695|LOC729724|LOC729706|LOC646103|LOC391746|LOC729698|LOC646103|LOC391763|LOC729735|LOC729694|LOC402207|LOC729719|LOC402199|LOC391763|LOC391749|LOC391766|LOC391742|LOC391766|LOC391742
60	2	8	RGNEF
60	2	9	LOC646066|LOC729703|LOC729731|LOC391761|LOC391747|LOC729700|LOC391763|LOC729711|LOC285563|LOC729695|LOC729724|LOC729706|LOC646103|LOC391746|LOC729698|LOC646103|LOC391763|LOC729694|LOC729735|LOC402207|LOC729719|LOC402199|LOC391763|LOC391749|LOC391766|LOC391742|LOC391766|LOC391742
60	2	10	NA
60	2	11	NA
60	2	12	LOC648000|LOC648000|LOC100131085|RPL7
60	2	13	NA
60	2	14	LOC728979|LOC728979|RPL10A|LOC100128936
60	2	15	LOC389342|LOC389342|LOC284393|LOC100132936|RPL10|LOC284393
60	2	16	LOC728780|LOC728780
60	2	17	NA
60	2	18	NA
60	2	19	LOC728334|LOC401220|LOC401222
60	2	20	LOC645181|LOC645181|LOC645181
60	3	0	NA
60	3	1	LOC729427|LOC401286
60	3	2	POT1|LOC100128871|LOC100134717
60	3	3	LOC729995
60	3	4	LOC401399
60	3	5	NA
60	3	6	NA
60	3	7	LOC100132224
60	3	8	LOC100134721|LOC100128744
60	3	9	NA
60	3	10	LOC730322|LOC389523|LOC389523|LOC729438
60	3	11	NA
60	3	12	NA
60	3	13	LOC389602
60	3	14	LOC54103
60	3	15	LOC641948|LOC393078|LOC393078
60	3	16	NA
60	3	17	LOC100134809|LOC100134499|LOC100129000|LOC340239
60	3	18	NA
60	3	19	LOC100134809|LOC100134499|LOC100129000|LOC340239
60	3	20	LOC402679
60	4	0	NA
60	4	1	FAM153B|FAM153A
60	4	2	LOC728334|LOC401220|LOC401222
60	4	3	NA
60	4	4	LOC729522
60	4	5	NA
60	4	6	NA
60	4	7	DKFZP761M1511
60	4	8	CBY3|CBY3|CBY3|LOC729595|LOC729595
60	4	9	NA
60	4	10	NA
60	4	11	NA
60	4	12	NA
60	4	13	MCTP1
60	4	14	BDH2
60	4	15	NA
60	4	16	LOC100130890
60	4	17	NA
60	4	18	FLJ10088
60	4	19	NA
60	4	20	LIN28B|LOC100129852
60	5	0	NA
60	5	1	TNRC18|LOC340221
60	5	2	NA
60	5	3	LOC401357|LOC730281|LOC100132744|LOC728444|LOC730275|LOC728440|LOC730284|LOC100132112|LOC100134768|LOC730388|LOC730389|LOC100133272|LOC100134553|LOC730385|LOC100132997|LOC100134528|LOC100132118|LOC730286|LOC100134530|LOC100134591|LOC100134688|LOC100132491|LOC100133004|LOC100132217|LOC100132411|LOC100134630
60	5	4	NA
60	5	5	NA
60	5	6	LOC100134562|LOC100130187
60	5	7	NA
60	5	8	ELFN1|ELFN1
60	5	9	LOC641761|LOC644619|FLJ25037|INTS4
60	5	10	LOC100134728|LOC100129603
60	5	11	LOC100131973|LOC100134618
60	5	12	LOC645700
60	5	13	NA
60	5	14	COL28A1
60	5	15	LOC730322|LOC389523|LOC389523|LOC729438
60	5	16	LOC340268|CPAMD8
60	5	17	NA
60	5	18	HSPA8
60	5	19	NA
60	5	20	FLJ14712|FLJ14712
60	6	0	NA
60	6	1	LOC729421|LOC729421|LOC729421
60	6	2	FLJ37396
60	6	3	NA
60	6	4	LOC728590|LOC728590|LOC728590
60	6	5	NA
60	6	6	NA
60	6	7	NA
60	6	8	NA
60	6	9	LOC728104|LOC100132456|LOC441066|LOC441066|LOC728104|LOC441098|LOC100132788|LOC100133050
60	6	10	KIAA0408
60	6	11	RPS25|LOC100131196
60	6	12	C6orf58
60	6	13	NA
60	6	14	SAMD5
60	6	15	NA
60	6	16	RPL27A|LOC389435
60	6	17	NA
60	6	18	NA
60	6	19	FLJ44606|FLJ44606
60	6	20	NA
60	7	0	NA
60	7	1	LOC100134790|LOC100129293|LOC402665
60	7	2	TMEM195
60	7	3	LOC649667|LOC100133917|GRM8
60	7	4	NA
60	7	5	NA
60	7	6	NA
60	7	7	PRKAR1B
60	7	8	FKSG49|BBS5
60	7	9	LOC401296
60	7	10	EIF4H
60	7	11	LOC100134728|LOC100129603
60	7	12	NA
60	7	13	LOC645700
60	7	14	NA
60	7	15	LOC729852
60	7	16	LOC401321|LOC401321
60	7	17	HSPA8
60	7	18	LOC100134632|LOC100128208
60	7	19	NA
60	7	20	NA
60	8	0	NA
60	8	1	LOC389322|LOC389322
60	8	2	FLJ46552
60	8	3	LOC728586
60	8	4	LOC401233
60	8	5	NA
60	8	6	C6orf86|C6orf86
60	8	7	NA
60	8	8	LOC648791|LOC648791
60	8	9	NA
60	8	10	LOC389365|LOC389365
60	8	11	NA
60	8	12	NA
60	8	13	LOC100130472
60	8	14	NA
60	8	15	LOC389332|LOC389332
60	8	16	LOC100129142
60	8	17	NA
60	8	18	LOC728360|LOC728360|LOC728360
60	8	19	LOC389333|LOC389333
60	8	20	NA
60	9	0	NA
60	9	1	NA
60	9	2	PP13004
60	9	3	NA
60	9	4	LOC340286
60	9	5	NA
60	9	6	NA
60	9	7	LOC100129051|LOC100134802
60	9	8	POLR2J4|RASA4
60	9	9	EIF4H
60	9	10	POLR2J3|POLR2J2
60	9	11	NA
60	9	12	POLR2J|LOC100134053|POLR2J3|POLR2J2
60	9	13	NA
60	9	14	RASA4|FLJ21767|LOC100134626|LOC100133005
60	9	15	LOC401321|LOC401321
60	9	16	NACAD|NACAD
60	9	17	LOC100134632|LOC100128208
60	9	18	LOC401335
60	9	19	NA
60	9	20	LOC100130988|LOC100134819
60	10	0	NA
60	10	1	LOC100131531|LOC643668|PSMC1|LOC643668
60	10	2	NA
60	10	3	NA
60	10	4	LOC729427|LOC401286
60	10	5	FLJ32575
60	10	6	NA
60	10	7	NA
60	10	8	NA
60	10	9	RGS7BP
60	10	10	NA
60	10	11	NA
60	10	12	LOC100130967
60	10	13	NA
60	10	14	LOC727911|LOC727911|LOC727911
60	10	15	PRDM9|PRDM7
60	10	16	NA
60	10	17	LOC729915|LOC100133280|LOC100133288|LOC728401|LOC728401|LOC730392
60	10	18	NA
60	10	19	LOC401180|LOC401180|LOC401180
60	10	20	NA
60	11	0	NA
60	11	1	NA
60	11	2	NA
60	11	3	POLR2J3|POLR2J2
60	11	4	NA
60	11	5	RASA4|FLJ21767|LOC100134626|LOC100133005
60	11	6	LOC340221
60	11	7	LOC401335
60	11	8	NA
60	11	9	NA
60	11	10	NA
60	11	11	NA
60	11	12	NA
60	11	13	LOC100133869
60	11	14	LOC100133869
60	11	15	NA
60	11	16	GRID2IP|GRID2IP|GRID2IP
60	11	17	NA
60	11	18	NA
60	11	19	NA
60	11	20	NA
60	12	0	NA
60	12	1	LOC729989|LOC729989|LOC729989
60	12	2	NA
60	12	3	FKSG49|BBS5
60	12	4	NA
60	12	5	NA
60	12	6	TCP10L2|TCP10
60	12	7	C5orf39
60	12	8	NA
60	12	9	LOC402207|LOC729719|LOC402199|LOC646066|LOC729703|LOC729731|LOC391761|LOC391747|LOC729700|LOC391763|LOC729711|LOC285563|LOC729695|LOC729724|LOC391749|LOC729706|LOC646103|LOC391746|LOC729698|LOC646103|LOC391763|LOC729735|LOC729694|LOC391763|LOC391766|LOC391742|LOC391766|LOC391742
60	12	10	NA
60	12	11	LOC391749|LOC402207|LOC729719|LOC402199|LOC391763|LOC646066|LOC729703|LOC729731|LOC391761|LOC391747|LOC729700|LOC391763|LOC729711|LOC285563|LOC729695|LOC729724|LOC729706|LOC646103|LOC391746|LOC729698|LOC646103|LOC391763|LOC729735|LOC729694|LOC391766|LOC391766
60	12	12	C6orf52|C6orf52
60	12	13	LOC646066|LOC729703|LOC729731|LOC391761|LOC391747|LOC729700|LOC391763|LOC729711|LOC285563|LOC729695|LOC729724|LOC729706|LOC646103|LOC391746|LOC729698|LOC646103|LOC391763|LOC729694|LOC729735|LOC402207|LOC729719|LOC402199|LOC391763|LOC391749|LOC391766|LOC391742|LOC391766|LOC391742
60	12	14	LOC389369|LOC389369
60	12	15	LOC646066|LOC729703|LOC729731|LOC391761|LOC391747|LOC729700|LOC391763|LOC729711|LOC285563|LOC729695|LOC729724|LOC729706|LOC646103|LOC391746|LOC646103|LOC729698|LOC391763|LOC729735|LOC729694|LOC402207|LOC729719|LOC402199|LOC391763|LOC391749|LOC391766|LOC391742|LOC391766|LOC391742
60	12	16	FLJ23152|FLJ23152
60	12	17	LOC646066|LOC729703|LOC729731|LOC391761|LOC391747|LOC729700|LOC391763|LOC729711|LOC285563|LOC729695|LOC729724|LOC729706|LOC646103|LOC391746|LOC729698|LOC646103|LOC391763|LOC729735|LOC729694|LOC402207|LOC729719|LOC402199|LOC391763|LOC391749|LOC391766|LOC391742|LOC391766|LOC391742
60	12	18	LOC729161
60	12	19	LOC646066|LOC729703|LOC729731|LOC391761|LOC391747|LOC729700|LOC391763|LOC729711|LOC285563|LOC729695|LOC729724|LOC729706|LOC646103|LOC391746|LOC646103|LOC729698|LOC391763|LOC729735|LOC729694|LOC402207|LOC729719|LOC402199|LOC391763|LOC391749|LOC391766|LOC391742|LOC391766|LOC391742
60	12	20	LOC389370|LOC389370|LOC389370
60	13	0	NA
60	13	1	NA
60	13	2	NA
60	13	3	RAB19
60	13	4	LOC100134809|LOC100134499|LOC100129000|LOC340239
60	13	5	LOC401410
60	13	6	LOC100134809|LOC100134499|LOC100129000|LOC340239
60	13	7	ZNF783
60	13	8	TNRC18|LOC340221
60	13	9	ATP6V0E2|LOC401431
60	13	10	LOC401357|LOC730281|LOC100132744|LOC728444|LOC730275|LOC728440|LOC730284|LOC100132112|LOC100134768|LOC730388|LOC730389|LOC100133272|LOC100134553|LOC730385|LOC100132997|LOC100134528|LOC100132118|LOC730286|LOC100134530|LOC100134591|LOC100134688|LOC100132491|LOC100133004|LOC100132217|LOC100132411|LOC100134630
60	13	11	NA
60	13	12	GABPA|GABPAP
60	13	13	LOC401433|LOC401433
60	13	14	NA
60	13	15	LOC100134749|LOC100131012
60	13	16	LOC442319|LOC442319|LOC730291
60	13	17	NA
60	13	18	NA
60	13	19	LOC392145
60	13	20	LOC644387|LOC644387|MPZL1
60	14	0	NA
60	14	1	LOC646066|LOC729703|LOC729731|LOC391761|LOC391747|LOC729700|LOC391763|LOC729711|LOC285563|LOC729695|LOC729724|LOC729706|LOC646103|LOC391746|LOC646103|LOC729698|LOC391763|LOC729735|LOC729694|LOC402207|LOC729719|LOC402199|LOC391763|LOC391749|LOC391766|LOC391742|LOC391766|LOC391742
60	14	2	KIAA0319
60	14	3	LOC646066|LOC729703|LOC729731|LOC391761|LOC391747|LOC729700|LOC391763|LOC729711|LOC285563|LOC729695|LOC729724|LOC729706|LOC646103|LOC391746|LOC646103|LOC729698|LOC391763|LOC729735|LOC729694|LOC402207|LOC729719|LOC402199|LOC391763|LOC391749|LOC391766|LOC391742|LOC391766|LOC391742
60	14	4	LOC100131289
60	14	5	LOC646066|LOC729703|LOC729731|LOC391761|LOC391747|LOC729700|LOC391763|LOC729711|LOC285563|LOC729695|LOC729724|LOC729706|LOC646103|LOC646103|LOC729698|LOC391746|LOC391763|LOC729735|LOC729694|LOC402207|LOC729719|LOC402199|LOC391763|LOC391749|LOC391766|LOC391742|LOC391766|LOC391742
60	14	6	LOC401242|LOC401242|RPL13|LOC388344|LOC283345|LOC100130734|LOC388344
60	14	7	LOC728386|LOC728373|LOC728379|DUB4|LOC728379|DUB4|LOC728393|LOC728369|LOC728419|LOC728400|LOC728405|USP17|LOC728419
60	14	8	MCCD1
60	14	9	LOC728386|LOC728373|LOC728400|LOC728405|DUB4|LOC728379|DUB4|LOC728369|LOC728393|LOC728419|LOC728379|USP17|LOC728419|LOC645402|LOC647341|DUB3|LOC645836|LOC392188
60	14	10	NA
60	14	11	LOC728386|LOC728373|LOC728400|LOC728405|DUB4|LOC728379|DUB4|LOC728369|LOC728393|LOC728419|LOC728379|USP17|LOC728419|LOC645402|LOC647341|DUB3|LOC645836|LOC392188
60	14	12	NA
60	14	13	LOC728386|LOC728373|LOC728400|LOC728405|DUB4|LOC728379|DUB4|LOC728369|LOC728393|LOC728419|LOC728379|USP17|LOC728419|LOC645402|LOC647341|DUB3|LOC645836|LOC392188
60	14	14	LOC646766|LOC646766|RPL35
60	14	15	LOC728386|LOC728373|LOC728400|LOC728405|DUB4|LOC728379|DUB4|LOC728369|LOC728393|LOC728419|LOC728379|USP17|LOC728419|LOC645402|LOC647341|DUB3|LOC645836|LOC392188
60	14	16	NA
60	14	17	LOC728386|LOC728373|LOC728400|LOC728405|DUB4|LOC728379|DUB4|LOC728369|LOC728393|LOC728419|LOC728379|USP17|LOC728419|LOC645402|LOC647341|DUB3|LOC645836|LOC392188
60	14	18	C6orf222
60	14	19	LOC728386|LOC728373|LOC728400|LOC728405|DUB4|LOC728379|DUB4|LOC728369|LOC728393|LOC728419|LOC728379|USP17|LOC728419|LOC645402|LOC647341|DUB3|LOC645836|LOC392188
60	14	20	LOC389386|LOC389386
60	15	0	NA
60	15	1	NA
60	15	2	NA
60	15	3	GBX1
60	15	4	LOC641761|LOC644619|FLJ25037|INTS4
60	15	5	NA
60	15	6	LOC100131973|LOC100134618
60	15	7	NA
60	15	8	NA
60	15	9	LOC100132581|LOC730294|LOC100134667|LOC389517|LOC100132585|LOC100134644|PMS2L2|LOC730313
60	15	10	NA
60	15	11	LOC389517|LOC100132585|LOC730294|LOC100134644|LOC653629|LOC442609|LOC442572|LOC729597
60	15	12	LOC442609|LOC442572|LOC442590|WBSCR19|LOC442572
60	15	13	NA
60	15	14	LOC100129006|LOC100134558
60	15	15	PCLO
60	15	16	NA
60	15	17	NA
60	15	18	LOC100134790|LOC100129293|LOC402665
60	15	19	NA
60	15	20	NA
61	0	0	NA
61	0	1	LOC389517|LOC100132585|LOC730294|LOC100134644|LOC653629|LOC442609|LOC442572|LOC729597
61	0	2	LOC646344|LOC729213|LOC650177
61	0	3	MUC12|MUC12|LOC100133714
61	0	4	NA
61	0	5	MUC17|MUC17
61	0	6	NA
61	0	7	NA
61	0	8	NA
61	0	9	POLR2J3|POLR2J2|LOC100134053
61	0	10	LOC100128993
61	0	11	ZRF1|PMPCB
61	0	12	FAM90A17|FAM90A18|FAM90A19|FAM90A16|FAM90A9|FAM90A8|FAM90A12|FAM90A14|FAM90A13|FAM90A7|FAM90A20|FAM90A15|FAM90A20|FAM90A10|FAM90A3|FAM90A5|FAM90A1|LOC647380
61	0	13	LOC100134600|LOC100133169
61	0	14	LOC100133184|LOC100132396|LOC100132103|LOC100133172
61	0	15	LOC154907
61	0	16	DEFB109|LOC100133539|LOC100128890
61	0	17	LOC401397|LOC100128291
61	0	18	NA
61	0	19	FEZF1
61	0	20	NA
61	1	0	NA
61	1	1	PGM5|PGM5P2
61	1	2	NA
61	1	3	NA
61	1	4	LOC100133634
61	1	5	LOC100132139|LOC100132694|LOC100132674|LOC100132770
61	1	6	FAM21B|FAM21A|FAM21C|FAM21D
61	1	7	NA
61	1	8	NA
61	1	9	NA
61	1	10	NA
61	1	11	NA
61	1	12	C10orf120
61	1	13	LOC648245|LOC100131218
61	1	14	LOC399815|LOC399815
61	1	15	LOC643827|LOC642373|LOC100134246|CNTNAP3|CNTNAP3B|CNTNAP3B|FLJ37512
61	1	16	HMX2
61	1	17	LOC642373|LOC100134246|CNTNAP3|CNTNAP3B|LOC643827
61	1	18	NA
61	1	19	LOC100132139|LOC100132694|LOC100132674|LOC100132770
61	1	20	LOC100128168
61	2	0	NA
61	2	1	LMOD2
61	2	2	C8orf59
61	2	3	LOC154872
61	2	4	LOC100133280|LOC100133288|LOC729915|LOC728401|LOC730392|LOC653188|LOC728401|LOC100132134
61	2	5	POT1|LOC100128871|LOC100134717
61	2	6	NA
61	2	7	LOC401399
61	2	8	REXO1L6P|REXO1L3P|LOC653185|REXO1L5P|REXO1L1|REXO1L7P|LOC392242|REXO1L2P
61	2	9	NA
61	2	10	LOC389676|LOC389676
61	2	11	LOC100128325|LOC100134625
61	2	12	NA
61	2	13	NA
61	2	14	LOC100131552
61	2	15	NA
61	2	16	NA
61	2	17	LOC647030|LOC647030|EEF1B2|LOC644820|LOC646973|LOC646973
61	2	18	NA
61	2	19	LOC100134721|LOC100128744
61	2	20	NA
61	3	0	NA
61	3	1	LOC100129600
61	3	2	C10orf139
61	3	3	NA
61	3	4	NA
61	3	5	LOC389827|LOC651407
61	3	6	NA
61	3	7	LOC376475|LOC653635|FAM39B
61	3	8	NA
61	3	9	NA
61	3	10	NA
61	3	11	NA
61	3	12	LOC727894|LOC727894|LOC727894
61	3	13	NA
61	3	14	tAKR|tAKR
61	3	15	FLJ35024
61	3	16	C10orf18
61	3	17	FLJ41200|FLJ41200
61	3	18	LOC399715
61	3	19	NA
61	3	20	DKFZp667F0711
61	4	0	NA
61	4	1	JHDM1D
61	4	2	NA
61	4	3	RAB19
61	4	4	NA
61	4	5	LOC401410
61	4	6	LOC100127998
61	4	7	LOC136242
61	4	8	NA
61	4	9	LOC100134560|LOC100129105
61	4	10	LOC100129098
61	4	11	CTAGE4|CTAGE6|LOC643854|LOC728377|LOC441294|LOC100128553|LOC643854|LOC647288|LOC647288
61	4	12	LOC100128419
61	4	13	ZNF783
61	4	14	NA
61	4	15	LOC392843|LOC392843
61	4	16	LOC729209|LOC729209|LOC729209
61	4	17	LOC401433|LOC401433
61	4	18	LOC100129963
61	4	19	LOC100134749|LOC100131012
61	4	20	NA
61	5	0	NA
61	5	1	PTPLAD2
61	5	2	C1QL3
61	5	3	LOC729983|C9orf140
61	5	4	LOC389936
61	5	5	NA
61	5	6	NA
61	5	7	NA
61	5	8	BMS1P5|CTGLF2
61	5	9	NA
61	5	10	NA
61	5	11	NA
61	5	12	NA
61	5	13	SMU1
61	5	14	NA
61	5	15	NA
61	5	16	NA
61	5	17	NA
61	5	18	NA
61	5	19	LOC392288|LOC392288
61	5	20	FAM22E|FAM22C|FAM22B|FAM22D|FAM22A|FAM22G|LOC729023|FAM22B
61	6	0	NA
61	6	1	CCT8L1|CCT8L2
61	6	2	NA
61	6	3	LOC401393|LOC401393|LOC646282|LOC646282
61	6	4	NA
61	6	5	NA
61	6	6	XKR9
61	6	7	LOC392979
61	6	8	LOC100130301
61	6	9	LOC730130|LOC730130|LOC730130|LOC730130
61	6	10	LOC100133047
61	6	11	LOC100134562|LOC100130187
61	6	12	LOC389672
61	6	13	NA
61	6	14	LOC729102|LOC729102|LOC729366|HNRPA1L-2|LOC440125|LOC729366|LOC729102|LOC391670|LOC391670|LOC729366
61	6	15	LOC402694
61	6	16	NA
61	6	17	NA
61	6	18	NA
61	6	19	LOC647123
61	6	20	NA
61	7	0	NA
61	7	1	LOC646581
61	7	2	NA
61	7	3	LOC402360|LOC402360
61	7	4	C10orf113
61	7	5	LOC646993|LOC646993
61	7	6	C10orf114
61	7	7	NA
61	7	8	C10orf115
61	7	9	LOC100133215
61	7	10	LOC731789|LOC731789
61	7	11	NA
61	7	12	LOC387647
61	7	13	NA
61	7	14	LOC731954|LOC731954|LOC645954|LOC645954
61	7	15	NR4A3
61	7	16	LOC646034|LOC646034
61	7	17	APIP|LOC100128086
61	7	18	NA
61	7	19	C9orf152
61	7	20	LOC387654|LOC387654
61	8	0	NA
61	8	1	NA
61	8	2	LOC100133627|LOC100129096|LOC100133937
61	8	3	NA
61	8	4	LOC100129527
61	8	5	LOC730647|LOC730647
61	8	6	NA
61	8	7	OR6B1
61	8	8	NA
61	8	9	NOBOX
61	8	10	NA
61	8	11	LOC392145
61	8	12	LOC402382
61	8	13	NA
61	8	14	NA
61	8	15	NA
61	8	16	CHCHD9
61	8	17	NA
61	8	18	FLJ44082|FLJ43859|FLJ43859
61	8	19	LOC389602
61	8	20	LOC100129901|KIF27
61	9	0	NA
61	9	1	SNX30
61	9	2	NA
61	9	3	C9orf109|LOC100128385
61	9	4	NA
61	9	5	LOC100129633
61	9	6	LOC387720
61	9	7	NA
61	9	8	LOC728327
61	9	9	WDR38
61	9	10	LOC387723|LOC387723
61	9	11	NA
61	9	12	NA
61	9	13	LOC389791
61	9	14	NA
61	9	15	NA
61	9	16	NA
61	9	17	OR13C2|OR13C5
61	9	18	NA
61	9	19	LOC392382|LOC392382
61	9	20	OR8B3|OR8B2
61	10	0	NA
61	10	1	NOM1
61	10	2	KIF27|LOC389765
61	10	3	LOC393076|LOC393076|LOC393076
61	10	4	C9orf153
61	10	5	LOC641948|LOC393078|LOC393078
61	10	6	NA
61	10	7	NA
61	10	8	LOC389768|LOC389768
61	10	9	NA
61	10	10	LOC401537|LOC401537
61	10	11	C8orf80
61	10	12	NA
61	10	13	LOC646909|LOC646909|LOC646909
61	10	14	NA
61	10	15	NA
61	10	16	NA
61	10	17	NA
61	10	18	LOC389813
61	10	19	NA
61	10	20	NA
61	11	0	NA
61	11	1	LOC402377
61	11	2	CCDC15
61	11	3	OR1L6|OR1L4
61	11	4	FLJ41047|FLJ41047
61	11	5	OR5C1
61	11	6	NA
61	11	7	NA
61	11	8	DNAJB6|LOC387820|LOC387820
61	11	9	CENPP
61	11	10	NA
61	11	11	LOC100133636
61	11	12	LOC729717|LOC729717|LOC729717
61	11	13	CTGLF7|CTGLF6|CTGLF4|CTGLF3|LOC650155|CTGLF1|CTGLF5|LOC100133472|CTGLF2
61	11	14	NA
61	11	15	NA
61	11	16	LOC399978
61	11	17	NA
61	11	18	SNX19
61	11	19	KIAA1553
61	11	20	NA
61	12	0	NA
61	12	1	ZNF623
61	12	2	NA
61	12	3	LOC100131318
61	12	4	LRRC26
61	12	5	EPPK1
61	12	6	HMCN2
61	12	7	LOC392275
61	12	8	NA
61	12	9	NA
61	12	10	FAM74A3|LOC100133021|FAM74A4|LOC653123|LOC653809|FAM74A1|LOC653114
61	12	11	KIAA1833|LOC377711
61	12	12	ZNF658|ZNF658B|LOC653501|ZNF658B
61	12	13	LOC728836|LOC100132826|LOC100132632|LOC100132550
61	12	14	NA
61	12	15	NA
61	12	16	FAM75A6|FAM75A4|FAM75A2|FAM75A7|FAM75A1|FAM75A5|FAM75A3|LOC100133802|LOC100133501
61	12	17	NA
61	12	18	ZNF658|ZNF658B|LOC653501|ZNF658B
61	12	19	LOC401442
61	12	20	NA
61	13	0	NA
61	13	1	FAM22C|FAM22B|FAM22E
61	13	2	BSX
